mission,disposition,disposition_score,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,orbital_period,transit_depth,transit_duration,impact_parameter,signal_to_noise,planet_radius_earth,planet_temp,planet_count_in_system,stellar_temperature,stellar_radius,stellar_mass,stellar_logg
Kepler,CANDIDATE,0.881,0.0,0.0,0.0,0.0,10.52286678,130.2,1.911,1.12,10.1,23.26,1008.0,2.0,5548.0,1.614,1.038,4.038
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,9.17858526,796.5,2.1945,0.582,50.6,2.3,753.0,1.0,5506.0,0.788,0.876,4.584
Kepler,FALSE POSITIVE,0.334,0.0,0.0,0.0,1.0,4.33144839,216.4,2.58,0.291,17.3,1.07,939.0,1.0,5344.0,0.728,0.686,4.55
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,23.67513153,980.4,4.647,0.822,32.6,2.76,528.0,1.0,5309.0,0.781,0.869,4.588
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,29.19899219,2047.2,5.1227,0.043,171.0,4.15,540.0,3.0,5376.0,0.94,0.934,4.462
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,160.0191598,1552.8,5.472,0.852,49.6,4.28,306.0,3.0,5376.0,0.94,0.934,4.462
Kepler,FALSE POSITIVE,0.334,1.0,0.0,0.0,0.0,7.05185637,776.2,3.69,0.5,23.0,2.4662,979.0,2.0,5700.0,1.01,0.959,4.421
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,10.854095934,1034.4,3.7768,0.422,252.8,2.99,765.0,5.0,5465.0,0.925,0.876,4.449
Kepler,CONFIRMED,0.997,0.0,0.0,0.0,0.0,55.3291399,325.7,6.918,0.209,21.8,1.67,436.0,3.0,5376.0,0.94,0.934,4.462
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,17.177328207,24419.0,7.6702,0.267,1357.5,15.29,720.0,1.0,6032.0,0.973,1.055,4.485
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,7.064252021,728.9,1.3867,0.752,52.5,2.37,769.0,2.0,5076.0,0.799,0.827,4.55
Kepler,CANDIDATE,0.933,0.0,0.0,0.0,0.0,53.71798494,3153.5,4.104,0.93,103.0,155.12,1550.0,1.0,4959.0,21.449,3.601,2.332
Kepler,FALSE POSITIVE,0.029,1.0,0.0,0.0,0.0,43.501748,167.1,10.755,0.909,9.5,10.1,996.0,2.0,4604.0,6.221,1.218,2.936
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,19.44639139,926.0,3.6227,0.813,82.4,3.24,681.0,2.0,5815.0,0.954,0.875,4.421
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,6.91986988,170.1,3.4253,0.819,25.6,1.39,961.0,2.0,5815.0,0.954,0.875,4.421
Kepler,CANDIDATE,1.0,0.0,0.0,0.0,0.0,105.8817667,1556.3,18.044,0.539,301.8,10.16,595.0,1.0,5903.0,2.499,1.301,3.757
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,16.6658994,754.2,4.1934,0.429,60.8,2.85,702.0,2.0,5674.0,1.032,1.086,4.446
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.16696628,877.7,2.7535,0.022,80.1,2.74,1053.0,3.0,5456.0,0.943,0.914,4.45
Kepler,FALSE POSITIVE,0.0,1.0,0.0,1.0,0.0,0.535224793,228.7,3.3402,0.017,48.8,1.09,1783.0,2.0,5044.0,0.738,0.708,4.551
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,11.46347165,1048.6,2.599,0.103,56.5,3.0,752.0,3.0,5456.0,0.943,0.914,4.45
Kepler,CONFIRMED,0.0,0.0,0.0,0.0,0.0,39.6034,572.7,6.487,0.166,25.8,2.22,497.0,3.0,5456.0,0.943,0.914,4.45
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,2.940304817,472.4,2.7226,0.825,51.8,2.59,1256.0,4.0,5527.0,1.054,0.964,4.376
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.378868001,483.4,2.7222,0.758,60.6,1.86,833.0,1.0,5077.0,0.774,0.806,4.567
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,15.28467725,321.3,6.0768,0.774,38.1,2.7,852.0,1.0,5763.0,1.374,1.045,4.181
Kepler,FALSE POSITIVE,0.258,0.0,1.0,0.0,0.0,73.506021,485.6,5.734,0.473,11.3,2.37,471.0,2.0,6215.0,1.052,1.111,4.44
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,21.05349939,496.6,7.1605,0.008,39.1,2.75,731.0,3.0,5751.0,1.247,1.018,4.254
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,127.905412,4020.6,14.475,0.47,171.0,8.03,401.0,3.0,5751.0,1.247,1.018,4.254
Kepler,CONFIRMED,0.998,0.0,0.0,0.0,0.0,6.21716039,211.2,4.4289,0.333,25.0,1.81,1098.0,3.0,5751.0,1.247,1.018,4.254
Kepler,FALSE POSITIVE,0.089,0.0,1.0,0.0,0.0,21.05647572,1293.6,1.238,0.938,52.1,5.05,732.0,1.0,6156.0,1.118,1.092,4.381
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,0.0,31.80514278,4675.3,7.6213,1.289,161.3,34.82,553.0,1.0,5931.0,0.863,0.953,4.545
Kepler,CANDIDATE,0.819,0.0,0.0,0.0,0.0,4.57797412,125.4,2.862,0.343,9.6,0.96,1024.0,2.0,5795.0,0.848,0.938,4.554
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,37.60936976,27591.0,6.8615,0.671,971.1,15.8,508.0,1.0,5600.0,0.896,0.889,4.483
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,49.26678528,8494.0,5.5692,8.364,309.0,929.36,538.0,1.0,5988.0,1.143,1.152,4.382
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,0.0,3.613757526,4872.2,5.9128,0.812,591.2,7.05,1182.0,1.0,5986.0,0.906,0.942,4.498
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,7.381980206,1433.8,3.1152,0.096,101.6,3.42,876.0,5.0,5559.0,0.914,0.899,4.47
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,17.58751692,1377.8,4.3773,0.106,109.4,4.03,706.0,2.0,5433.0,1.107,0.896,4.302
Kepler,CANDIDATE,0.69,0.0,0.0,0.0,0.0,3.01609637,196.3,1.57,0.7,8.1,0.96,795.0,4.0,4245.0,0.637,0.649,4.641
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,1.0,11.34436822,586.3,5.558,1.183,52.2,17.21,703.0,1.0,5594.0,0.752,0.841,4.602
Kepler,FALSE POSITIVE,0.0,0.0,0.0,1.0,0.0,1.576341127,335.1,3.1232,0.01,88.7,2.96,1797.0,1.0,5087.0,1.666,0.937,3.967
Kepler,CONFIRMED,0.001,0.0,0.0,0.0,0.0,18.47762694,2604.6,1.94,0.712,75.7,1.55,267.0,1.0,3395.0,0.283,0.271,4.97
Kepler,CONFIRMED,0.963,0.0,0.0,0.0,0.0,58.36205791,5374.7,6.3363,0.402,286.6,7.02,446.0,2.0,5592.0,0.953,0.973,4.467
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.350156114,764.8,2.2647,0.008,87.1,2.6,989.0,2.0,5592.0,0.953,0.973,4.467
Kepler,CANDIDATE,0.867,0.0,0.0,0.0,0.0,21.9424316,72.7,7.447,0.413,10.7,1.23,797.0,3.0,6052.0,1.424,1.128,4.183
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,6.38899658,543.3,3.5032,0.876,45.8,2.89,970.0,4.0,5527.0,1.054,0.964,4.376
Kepler,CONFIRMED,0.932,0.0,0.0,0.0,0.0,14.62709685,396.4,4.097,0.945,22.7,2.7,736.0,4.0,5527.0,1.054,0.964,4.376
Kepler,CONFIRMED,0.998,0.0,0.0,0.0,0.0,35.1184432,542.4,4.59,0.958,20.4,3.26,550.0,4.0,5527.0,1.054,0.964,4.376
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,8.00579096,629.7,3.0549,0.092,69.2,2.36,956.0,2.0,6032.0,0.935,0.793,4.395
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.26374378,182.0,2.2725,0.368,23.8,1.28,1179.0,2.0,6032.0,0.935,0.793,4.395
Kepler,CANDIDATE,0.246,0.0,0.0,0.0,0.0,330.025002,259.2,6.659,0.68,12.2,5.92,478.0,1.0,6126.0,3.466,1.658,3.578
Kepler,CONFIRMED,0.881,0.0,0.0,0.0,0.0,84.6877524,347.7,10.0248,0.017,95.1,3.37,611.0,2.0,6688.0,1.79,1.353,4.062
Kepler,FALSE POSITIVE,0.0,0.0,0.0,1.0,1.0,2.340523247,175.4,3.156,0.725,37.2,1.4,1456.0,1.0,6056.0,0.981,0.875,4.397
Kepler,CONFIRMED,0.993,0.0,0.0,0.0,0.0,25.85499978,610.5,3.8737,0.265,31.7,2.4,637.0,3.0,6122.0,0.964,1.041,4.487
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,10.68758211,777.7,3.3812,0.818,78.9,2.64,780.0,3.0,5788.0,0.848,0.877,4.524
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,20.30303506,533.4,4.5038,0.793,44.7,2.16,630.0,3.0,5788.0,0.848,0.877,4.524
Kepler,FALSE POSITIVE,0.186,0.0,0.0,1.0,0.0,39.0930875,476.3,5.687,0.862,10.1,2.99,602.0,3.0,6072.0,1.193,1.146,4.343
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,12.56096618,923.1,3.7647,0.022,55.1,2.74,734.0,5.0,5559.0,0.914,0.899,4.47
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,30.8261043,742.2,5.914,0.943,32.3,3.18,544.0,5.0,5559.0,0.914,0.899,4.47
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.696121272,383.4,2.463,0.016,130.0,1.78,1095.0,5.0,5465.0,0.925,0.876,4.449
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.42806306,178.4,2.417,0.082,16.6,1.21,1131.0,5.0,5559.0,0.914,0.899,4.47
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,13.24931848,647.6,4.4859,0.62,87.8,2.86,806.0,1.0,5799.0,1.078,0.972,4.361
Kepler,FALSE POSITIVE,1.0,0.0,0.0,1.0,0.0,22.4098677,69.8,2.271,0.869,11.9,0.73,489.0,6.0,4900.0,0.741,0.806,4.602
Kepler,FALSE POSITIVE,0.334,0.0,0.0,1.0,0.0,363.706662,1624.6,8.553,0.9315,43.7,5.26,283.0,1.0,6240.0,1.064,1.025,4.397
Kepler,CANDIDATE,0.0,0.0,0.0,0.0,0.0,9.391039263,2895.6,2.8386,0.964,141.0,11.73,1068.0,1.0,5944.0,1.498,1.11,4.132
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,18.00932214,3004.4,4.9611,0.55,245.2,4.96,658.0,1.0,5815.0,0.877,0.973,4.54
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,22.18431824,1593.0,3.0397,0.032,87.6,3.18,546.0,1.0,5157.0,0.818,0.771,4.5
Kepler,CANDIDATE,0.0,0.0,0.0,0.0,0.0,77.4794704,1237.0,10.1151,0.019,72.6,10.33,778.0,1.0,6711.0,2.909,1.657,3.73
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,0.0,0.80489537,776.2,0.92,0.5,23.0,2.4662,979.0,2.0,5700.0,1.01,0.959,4.421
Kepler,FALSE POSITIVE,0.174,1.0,0.0,0.0,0.0,276.32360146,81.3,9.8964,0.706,4.6,1.21,352.0,3.0,6528.0,1.26,1.046,4.257
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.28691996,41.5,2.579,0.705,15.8,0.51,792.0,6.0,4900.0,0.741,0.806,4.602
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,6.51003001,602.8,3.3095,0.023,48.1,2.78,1017.0,1.0,5638.0,1.153,1.029,4.327
Kepler,CONFIRMED,0.996,0.0,0.0,0.0,0.0,35.18105723,987.7,7.545,0.772,63.1,4.17,664.0,1.0,6520.0,1.215,1.279,4.375
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,0.0,11.75560012,648.8,4.7,1.228,46.3,22.39,716.0,1.0,5644.0,0.806,0.9,4.575
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,1.0,17.79421914,1549.4,4.1918,1.242,111.5,25.27,606.0,1.0,5485.0,0.805,0.891,4.574
Kepler,FALSE POSITIVE,0.384,1.0,0.0,0.0,0.0,6.12601169,40.2,1.733,0.422,7.0,0.83,1141.0,1.0,5679.0,1.286,0.844,4.146
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,29.02235217,637.6,4.0263,0.902,41.4,2.55,559.0,3.0,5788.0,0.848,0.877,4.524
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.383540239,255.7,1.403,0.63,36.2,1.65,1133.0,2.0,5300.0,0.986,0.861,4.385
Kepler,CONFIRMED,0.989,0.0,0.0,0.0,0.0,2.358952404,94.1,1.593,0.385,17.3,0.96,1278.0,2.0,5300.0,0.986,0.861,4.385
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,20.72904234,561.7,2.8066,0.559,31.6,1.94,530.0,2.0,4979.0,0.803,0.811,4.538
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,1.632916419,209.2,1.5599,0.136,31.0,1.13,1237.0,2.0,4979.0,0.803,0.811,4.538
Kepler,CANDIDATE,0.989,0.0,0.0,0.0,0.0,11.1438086,41.7,7.905,0.629,10.9,0.75,906.0,2.0,6095.0,1.11,1.004,4.349
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,7.216951388,4284.5,1.89082,1.283,312.2,41.57,1055.0,1.0,6266.0,1.056,0.974,4.38
Kepler,FALSE POSITIVE,0.0,0.0,0.0,1.0,1.0,15.85238672,928.5,5.179,1.262,36.5,32.21,775.0,1.0,5903.0,1.005,0.772,4.322
Kepler,CONFIRMED,0.922,0.0,0.0,0.0,0.0,4.147021189,3680.7,2.8997,0.255,421.2,7.31,1258.0,1.0,5818.0,1.205,0.977,4.266
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,15.22895514,1124.8,2.5967,0.777,63.8,3.0,639.0,2.0,5456.0,0.812,0.878,4.562
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,24.67458244,650.6,3.2648,0.817,31.9,2.33,544.0,2.0,5456.0,0.812,0.878,4.562
Kepler,CANDIDATE,0.862,0.0,0.0,0.0,0.0,32.526674,204.9,6.842,0.472,9.7,1.26,525.0,2.0,5668.0,0.868,0.963,4.545
Kepler,CANDIDATE,1.0,0.0,0.0,0.0,0.0,10.32906563,2309.8,1.44,0.923,114.8,6.17,908.0,1.0,6228.0,1.049,1.107,4.441
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.750832927,2397.9,1.9457,0.001,212.5,4.61,1129.0,1.0,5776.0,0.95,1.068,4.512
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,21.34736612,630.5,4.184,0.885,53.1,3.2,648.0,2.0,5395.0,1.071,0.882,4.324
Kepler,CONFIRMED,0.998,0.0,0.0,0.0,0.0,7.81100952,126.7,3.231,0.816,15.8,1.36,906.0,2.0,5395.0,1.071,0.882,4.324
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.243748097,1409.7,3.3603,0.032,139.8,3.16,1063.0,1.0,5873.0,0.843,0.93,4.554
Kepler,FALSE POSITIVE,0.0,0.0,0.0,0.0,1.0,2.404483552,0.8,0.2961,1.0,0.0,0.48,2078.0,2.0,6050.0,2.345,1.332,3.823
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,1.0,13.54204116,338.7,3.334,0.722,26.4,2.01,794.0,1.0,5891.0,1.015,0.934,4.395
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,2.752359689,791.9,2.0722,0.436,115.7,2.54,1178.0,1.0,5461.0,0.897,0.926,4.499
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,13.98177862,1018.4,2.958,0.444,95.6,2.09,553.0,3.0,4859.0,0.651,0.636,4.615
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,44.0003975,599.6,5.1115,0.032,43.3,1.56,377.0,3.0,4859.0,0.651,0.636,4.615
Kepler,CONFIRMED,0.996,0.0,0.0,0.0,0.0,247.354914,1291.8,8.677,0.044,49.0,2.29,212.0,3.0,4859.0,0.651,0.636,4.615
Kepler,FALSE POSITIVE,0.0,1.0,0.0,0.0,0.0,462.12069,633.7,10.42,0.002,9.9,2.46,249.0,1.0,6079.0,0.974,0.892,4.411
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,0.0,12.39894005,702.9,4.262,0.975,50.7,4.06,890.0,1.0,6355.0,1.108,1.151,4.41
Kepler,CONFIRMED,0.997,0.0,0.0,0.0,0.0,207.5829306,505.1,7.0686,0.84,70.0,4.52,453.0,2.0,6688.0,1.79,1.353,4.062
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,7.26731094,659.1,2.2691,0.043,47.8,1.14,464.0,5.0,3751.0,0.443,0.452,4.8
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,13.3430025,799.7,2.7399,0.517,47.1,1.29,379.0,5.0,3751.0,0.443,0.452,4.8
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.886795001,471.3,1.7574,0.119,41.8,0.97,571.0,5.0,3751.0,0.443,0.452,4.8
Kepler,CONFIRMED,0.999,0.0,0.0,0.0,0.0,22.40777833,661.3,3.2881,0.147,33.9,1.15,319.0,5.0,3751.0,0.443,0.452,4.8
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,20.35509657,25080.0,5.33265,0.503,1703.2,17.53,720.0,2.0,6081.0,1.077,1.072,4.404
Kepler,FALSE POSITIVE,0.017,0.0,0.0,1.0,0.0,5.92240377,413.4,3.691,0.949,44.4,2.77,1087.0,2.0,6081.0,1.077,1.072,4.404
Kepler,CANDIDATE,0.999,0.0,0.0,0.0,0.0,166.7876551,4764.2,5.8676,0.041,183.8,7.03,334.0,1.0,5663.0,1.031,0.923,4.377
Kepler,CONFIRMED,0.563,0.0,0.0,0.0,0.0,77.6114427,814.5,7.1786,0.094,100.5,2.59,397.0,5.0,5465.0,0.925,0.876,4.449
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,18.20795835,1596.9,3.7965,0.64,157.3,3.08,551.0,4.0,5176.0,0.738,0.826,4.612
Kepler,CANDIDATE,0.966,0.0,0.0,0.0,0.0,49.537365,201.7,9.862,0.435,10.1,1.48,532.0,2.0,6118.0,1.023,0.995,4.416
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,12.70636123,871.7,2.395,0.793,54.0,2.75,697.0,1.0,5573.0,0.839,0.939,4.562
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,10.94577783,532.8,3.0937,0.819,52.5,2.84,881.0,4.0,5888.0,1.097,0.966,4.342
Kepler,CONFIRMED,0.999,0.0,0.0,0.0,0.0,28.9869016,471.6,3.6233,0.842,31.5,2.7,637.0,4.0,5888.0,1.097,0.966,4.342
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,94.886902,641.7,6.923,0.982,25.5,4.24,429.0,4.0,5888.0,1.097,0.966,4.342
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.03505665,151.5,1.804,0.911,16.6,1.63,1141.0,4.0,5888.0,1.097,0.966,4.342
Kepler,FALSE POSITIVE,0.368,1.0,0.0,0.0,0.0,24.7222403,290.1,4.53,0.106,9.3,1.31,536.0,2.0,5481.0,0.778,0.871,4.592
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,11.90352088,633.0,4.297,0.421,47.2,2.56,827.0,2.0,6063.0,1.001,1.079,4.47
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,9.286964466,691.7,3.3649,0.004,251.9,2.1,762.0,1.0,5546.0,0.81,0.907,4.575
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,34.0350605,727.8,6.695,0.474,41.3,2.76,583.0,2.0,6063.0,1.001,1.079,4.47
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,12.75934489,882.1,3.5889,0.657,70.4,2.58,633.0,4.0,4963.0,0.826,0.789,4.501
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.433132902,328.2,2.4012,0.72,33.1,1.61,841.0,4.0,4963.0,0.826,0.789,4.501
Kepler,FALSE POSITIVE,0.0,0.0,0.0,1.0,0.0,0.967427812,9127.8,5.8883,1.248,323.4,29.01,1419.0,1.0,5066.0,0.709,0.784,4.625
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,10.64021008,455.3,5.4381,0.77,58.6,2.87,963.0,2.0,6112.0,1.233,1.057,4.281
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,4.93883135,123.5,4.388,0.633,21.3,1.44,1244.0,2.0,6112.0,1.233,1.057,4.281
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,5.996533443,711.4,3.3129,0.51,70.5,2.96,1025.0,2.0,5622.0,1.089,0.958,4.346
Kepler,CONFIRMED,0.999,0.0,0.0,0.0,0.0,2.06190864,214.0,1.9743,0.537,27.9,1.63,1463.0,2.0,5622.0,1.089,0.958,4.346
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,20.13490007,1035.2,3.7962,0.798,64.7,2.98,544.0,2.0,4963.0,0.826,0.789,4.501
Kepler,CANDIDATE,0.998,0.0,0.0,0.0,0.0,24.0721647,177.3,3.171,0.949,6.7,1.1,400.0,3.0,4352.0,0.613,0.64,4.671
Kepler,CONFIRMED,0.766,0.0,0.0,0.0,0.0,88.2553729,1132.2,4.539,0.886,54.2,2.96,326.0,4.0,5176.0,0.738,0.826,4.612
Kepler,CANDIDATE,0.0,0.0,0.0,0.0,0.0,19.193103549,6807.3,2.5425,0.98,258.5,12.23,656.0,1.0,5883.0,0.892,0.985,4.53
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,22.418319842,11929.0,5.349,0.8,944.4,9.94,563.0,1.0,5324.0,0.813,0.746,4.491
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,20.131477716,8243.2,3.2806,1.279,427.5,39.89,670.0,1.0,6003.0,0.932,1.019,4.507
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,6.010383339,2652.1,2.1939,0.436,276.1,3.8,768.0,1.0,4882.0,0.738,0.718,4.558
Kepler,CANDIDATE,0.553,0.0,0.0,0.0,0.0,80.881757,142.7,12.568,0.335,12.2,2.27,581.0,2.0,5934.0,1.885,1.141,3.945
Kepler,FALSE POSITIVE,0.0,0.0,0.0,1.0,1.0,1.334101467,120.8,2.1033,0.153,43.0,1.74,2169.0,1.0,6178.0,1.58,1.16,4.106
Kepler,CANDIDATE,0.0,0.0,0.0,0.0,0.0,9.250572762,1039.5,3.6373,1.234,351.4,96.08,1966.0,1.0,8133.0,3.294,2.053,3.715
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,8.1808949,723.5,2.7546,0.521,48.7,2.1,716.0,2.0,5081.0,0.77,0.864,4.596
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,15.31296388,864.9,3.0935,0.607,45.3,2.34,581.0,2.0,5081.0,0.77,0.864,4.596
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,18.42794957,706.6,2.9264,0.727,36.0,2.24,526.0,1.0,4768.0,0.779,0.759,4.536
Kepler,FALSE POSITIVE,0.294,1.0,0.0,0.0,0.0,8.8249556,121.1,2.976,0.21,8.6,1.1,928.0,2.0,6078.0,0.994,0.978,4.434
Kepler,FALSE POSITIVE,0.0,0.0,1.0,0.0,0.0,7.30497811,10930.0,4.5414,0.932,69.6,10.86,760.0,1.0,5247.0,0.744,0.833,4.609
Kepler,FALSE POSITIVE,0.761,0.0,0.0,1.0,0.0,5.115750935,1055.8,2.5378,1.475,51.8,60.74,1202.0,1.0,6398.0,1.101,1.141,4.411
Kepler,FALSE POSITIVE,0.0,0.0,0.0,1.0,1.0,1.213745575,2012.2,5.5835,1.246,213.7,21.69,1246.0,1.0,4820.0,0.661,0.644,4.606
Kepler,CANDIDATE,1.0,0.0,0.0,0.0,0.0,7.189379172,8126.4,2.0351,0.908,288.5,11.94,1026.0,1.0,6214.0,1.076,1.169,4.442
Kepler,FALSE POSITIVE,0.0,0.0,0.0,1.0,0.0,1.423799421,2008.4,1.4866,0.501,125.3,4.69,1659.0,1.0,5962.0,1.019,1.102,4.464
Kepler,CANDIDATE,0.901,0.0,0.0,0.0,0.0,1.8134378,97.4,7.776,0.418,19.1,0.69,1158.0,1.0,5094.0,0.7,0.743,4.618
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,14.78767172,781.8,6.1191,0.021,39.4,3.46,827.0,4.0,5814.0,1.248,1.055,4.269
Kepler,CONFIRMED,0.996,0.0,0.0,0.0,0.0,4.16536757,120.0,3.2935,0.348,30.4,1.0,1048.0,2.0,5604.0,0.912,1.004,4.52
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,14.48584765,457.1,3.1365,0.93,52.2,2.88,784.0,1.0,5784.0,1.085,0.966,4.352
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,40.6992062,429.9,7.074,0.854,38.5,3.2,685.0,1.0,6419.0,1.362,1.012,4.175
Kepler,FALSE POSITIVE,0.0,0.0,1.0,1.0,1.0,4.532402495,339.1,3.12,0.99,43.1,3.69,1160.0,1.0,5575.0,1.173,0.951,4.278
Kepler,FALSE POSITIVE,0.376,1.0,0.0,0.0,0.0,25.273355,496.1,34.48,1.208,16.9,24.74,579.0,2.0,5313.0,0.976,0.854,4.39
Kepler,CONFIRMED,0.999,0.0,1.0,0.0,0.0,15.458056682,4253.2,8.79536,0.05,1055.9,9.11,871.0,1.0,5868.0,1.407,1.066,4.169
Kepler,CANDIDATE,0.334,0.0,0.0,0.0,0.0,562.1725914,5877.8,9.8841,0.7801,208.4,10.9,241.0,1.0,5589.0,1.289,1.026,4.229
Kepler,CANDIDATE,1.0,0.0,0.0,0.0,0.0,278.1243979,2297.8,3.978,0.871,58.5,5.86,286.0,1.0,5799.0,1.05,1.028,4.408
Kepler,CANDIDATE,1.0,0.0,0.0,0.0,0.0,4.034914368,800.1,1.7874,0.965,92.6,6.95,1452.0,1.0,5548.0,1.793,1.079,3.964
Kepler,CONFIRMED,1.0,0.0,0.0,0.0,0.0,3.173914037,303.0,3.6069,0.819,76.1,3.07,1655.0,1.0,6432.0,1.584,1.337,4.164
Kepler,FALSE POSITIVE,0.005,1.0,0.0,0.0,0.0,379.11996,1107.7,7.22,0.483,9.2,2.74,221.0,2.0,5546.0,0.81,0.907,4.575
Kepler,CANDIDATE,0.952,0.0,0.0,0.0,0.0,52.513548727,14252.0,3.2743,0.679,825.0,12.43,472.0,1.0,5589.0,0.98,0.925,4.421
Kepler,CANDIDATE,1.0,0.0,0.0,0.0,0.0,4.17838675,316.0,2.123,0.617,15.1,3.13,1430.0,1.0,5746.0,1.687,1.136,4.039
Kepler,CONFIRMED,0.994,0.0,0.0,0.0,0.0,9.84824649,436.7,5.7471,0.55,25.3,2.68,947.0,4.0,5814.0,1.248,1.055,4.269
